hydro,ror,solar,onwind
0.3519144144144144,0.5695238095238095,0.03197776821010607,0.18951639078221358
0.3519144144144144,0.5923809523809523,0.002465849935418216,0.21171697500811426
0.3519144144144144,0.6019047619047619,0.0014090571059532664,0.23375527426160336
0.3519144144144144,0.6057142857142858,0.0014090571059532664,0.2457319052255761
0.3519144144144144,0.5942857142857143,0.0013699166307878977,0.259396299902629
0.3519144144144144,0.580952380952381,0.0013307761556225293,0.2558584875040571
0.3519144144144144,0.5504761904761905,0.0009393714039688442,0.2572216812723142
0.3519144144144144,0.5542857142857143,0.0009393714039688442,0.26845180136319374
0.3519144144144144,0.5333333333333333,0.0009393714039688442,0.2783511846802986
0.3519144144144144,0.5333333333333333,0.0008610904536381071,0.2863680623174294
0.3519144144144144,0.5333333333333333,0.0009393714039688442,0.2998701720220708
0.3519144144144144,0.5276190476190477,0.0009393714039688442,0.2890944498539435
0.3519144144144144,0.5104761904761905,0.0010567928294649496,0.27487828627069133
0.3519144144144144,0.5561904761904762,0.0014090571059532664,0.2557286595261279
0.3519144144144144,0.5580952380952381,0.0020353047085991624,0.2388834793898085
0.3519144144144144,0.580952380952381,0.036361501428627346,0.2116196040246673
0.3519144144144144,0.5828571428571429,0.15022114368468434,0.18889970788704966
0.3519144144144144,0.56,0.23805236995577125,0.17734501785134696
0.3519144144144144,0.5561904761904762,0.2683079572586011,0.1735475494969166
0.3519144144144144,0.5447619047619048,0.29762417315746215,0.1673807205452775
0.3519144144144144,0.5638095238095238,0.3257270343261967,0.17101590392729632
0.3519144144144144,0.579047619047619,0.3292496770910799,0.17293086660175266
0.3519144144144144,0.579047619047619,0.29300559708794865,0.16669912366114897
0.3519144144144144,0.5847619047619048,0.13339073936357587,0.15212593313859138
0.3519144144144144,0.6095238095238096,0.016556420994950877,0.1501460564751704
0.3519144144144144,0.6114285714285714,0.003992328466867588,0.15332684193443688
0.3519144144144144,0.6209523809523809,0.0036009237152139027,0.16092177864329762
0.3519144144144144,0.6228571428571429,0.0036009237152139027,0.16802986043492374
0.3519144144144144,0.6247619047619047,0.0036009237152139027,0.16205777345017852
0.3519144144144144,0.6057142857142858,0.0036009237152139027,0.16893865628042842
0.3519144144144144,0.5885714285714285,0.002231007084426005,0.18117494320025965
0.3519144144144144,0.6057142857142858,0.0020353047085991624,0.1804608893216488
0.3519144144144144,0.6057142857142858,0.0020353047085991624,0.18925673482635508
0.3519144144144144,0.6076190476190476,0.0020353047085991624,0.18831548198636805
0.3519144144144144,0.5733333333333334,0.0020353047085991624,0.19159363842908148
0.3519144144144144,0.5714285714285714,0.0020353047085991624,0.2000324569944823
0.3519144144144144,0.5695238095238095,0.0020353047085991624,0.20217461863031483
0.3519144144144144,0.5771428571428572,0.0020353047085991624,0.20259655955858488
0.3519144144144144,0.5923809523809523,0.0028963951622372696,0.209185329438494
0.3519144144144144,0.5866666666666667,0.05338760812556265,0.21437844855566374
0.3519144144144144,0.5657142857142857,0.191396923558652,0.21518987341772153
0.3519144144144144,0.5752380952380952,0.2717914595483189,0.21408633560532295
0.3519144144144144,0.5523809523809524,0.3045911777368977,0.21535215839013308
0.3519144144144144,0.5333333333333333,0.31735097264080786,0.2322947095098994
0.3519144144144144,0.540952380952381,0.32545305100003913,0.24667315806556314
0.3519144144144144,0.5333333333333333,0.32212611061098284,0.26066212268743916
0.3519144144144144,0.5619047619047619,0.26956045246389293,0.2587796170074651
0.3519144144144144,0.5619047619047619,0.12321421582058006,0.25923401493021747
0.3519144144144144,0.5561904761904762,0.017378370973423617,0.2904901006166829
0.3519144144144144,0.6038095238095238,0.004383733218521273,0.32294709509899383
0.3519144144144144,0.6152380952380953,0.003013816587733375,0.3353132099967543
0.3519144144144144,0.5942857142857143,0.0017221809072762142,0.34070107108081793
0.3519144144144144,0.5961904761904762,0.0016047594817801087,0.3383317104836092
0.3519144144144144,0.5980952380952381,0.0015656190066147403,0.33820188250567995
0.3519144144144144,0.5714285714285714,0.0015656190066147403,0.34167478091528725
0.3519144144144144,0.5371428571428571,0.0015656190066147403,0.33904576436222006
0.3519144144144144,0.5276190476190477,0.0015656190066147403,0.35030834144758194
0.3519144144144144,0.5066666666666667,0.0015656190066147403,0.33317104836092176
0.3519144144144144,0.5161904761904762,0.0015656190066147403,0.2922427783187277
0.3519144144144144,0.5295238095238095,0.0015656190066147403,0.2839987017202207
0.3519144144144144,0.5142857142857142,0.0015656190066147403,0.2912690684842584
0.3519144144144144,0.5123809523809524,0.0015656190066147403,0.33284647841609866
0.3519144144144144,0.5142857142857142,0.00262241183607969,0.3672508925673483
0.3519144144144144,0.5219047619047619,0.03463932052135113,0.37841609866926323
0.3519144144144144,0.5485714285714286,0.11417276605737994,0.3857513794222655
0.3519144144144144,0.5561904761904762,0.18889193314806843,0.3744888023369036
